id,brand,model,model_year,milage,fuel_type,engine,transmission,ext_col,int_col,accident,price,Horse_power
13122,Ford,F-250 Platinum,2022,6600,Gasoline,430.0HP 7.3L 8 Cylinder Engine Gasoline Fuel,10-Speed A/T,Black,Black,At least 1 accident or damage reported,56000,430.0
37924,Ford,Explorer XLT,2020,94634,Gasoline,2.3L I4 16V GDI DOHC Turbo,10-Speed Automatic,Sonic Silver Metallic,Ebony,None reported,28495,
49317,Porsche,911 Carrera S,2020,28000,Gasoline,443.0HP 3.0L Flat 6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Gray,Black,None reported,81500,443.0
38754,Acura,TL Type S,2008,122000,Gasoline,286.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,Gray,Beige,None reported,9999,286.0
13756,Lincoln,MKZ Reserve,2017,36000,Gasoline,240.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,Blue,Black,None reported,25000,240.0
16898,Dodge,Challenger R/T,2009,37900,Gasoline,372.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Gray,Black,None reported,32000,372.0
31541,Jaguar,F-TYPE R,2020,39900,Gasoline,550.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,Black,None reported,53600,550.0
8841,Toyota,Tacoma PreRunner,2013,91600,Gasoline,159.0HP 2.7L 4 Cylinder Engine Gasoline Fuel,A/T,Silver,Gray,None reported,28450,159.0
52597,BMW,Z4 sDrive28i,2014,111000,Gasoline,240.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,Black,Black,None reported,14500,240.0
25545,BMW,335 i,2011,170000,Gasoline,300.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,6-Speed A/T,Silver,Beige,None reported,7500,300.0
8361,Jeep,Wrangler X,2000,171000,Gasoline,190.0HP 4.0L Straight 6 Cylinder Engine Gasoline Fuel,A/T,Black,Black,At least 1 accident or damage reported,13500,190.0
39494,BMW,M3 Base,2020,43000,Gasoline,425.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,6-Speed M/T,Blue,Black,None reported,55000,425.0
48998,Dodge,Ram 1500 ST,2007,138000,Gasoline,210.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,A/T,Brown,Gray,None reported,15990,210.0
40795,Ford,F-150 Lariat,2011,170000,Gasoline,365.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,Black,Black,At least 1 accident or damage reported,7500,365.0
31626,Toyota,Sequoia SR5,2007,215000,Gasoline,273.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,5-Speed A/T,Blue,Gray,At least 1 accident or damage reported,3850,273.0
53240,BMW,M3 Base,2011,129999,Gasoline,414.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,6-Speed M/T,Silver,Black,None reported,29999,414.0
16591,Chevrolet,Suburban LTZ,2016,117000,Gasoline,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,A/T,Beige,Black,None reported,33000,355.0
39108,Nissan,Altima 2.5 S,2013,162000,Gasoline,182.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,A/T,White,Black,At least 1 accident or damage reported,11500,182.0
32902,BMW,M3 Base,2018,29500,Gasoline,425.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,7-Speed A/T,White,Black,None reported,63995,425.0
13831,Audi,TT 2.0T,2018,12500,Gasoline,252.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,White,Brown,At least 1 accident or damage reported,89750,252.0
12507,Nissan,Pathfinder Platinum,2016,87009,Gasoline,260.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,6-Speed M/T,Black,Black,None reported,30000,260.0
3824,BMW,428 i,2015,91700,Gasoline,240.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,Black,At least 1 accident or damage reported,21999,240.0
43034,Jeep,Wagoneer Series III,2022,9099,Gasoline,5.7L V8 16V MPFI OHV,8-Speed Automatic,Hellayella Clearcoat,Black,None reported,28991,
4265,Ford,Mustang GT,2001,66500,Gasoline,300.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,6-Speed M/T,Silver,Black,None reported,21000,300.0
30409,Jeep,Gladiator Rubicon,2022,27981,Gasoline,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,A/T,Silver,Black,None reported,41000,285.0
32535,Jeep,Wrangler Unlimited Sahara,2014,124630,Gasoline,202.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,A/T,Black,Black,None reported,11200,202.0
28428,Nissan,Pathfinder Platinum,2014,112600,Gasoline,260.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,CVT Transmission,Black,Beige,None reported,13000,260.0
6091,Lexus,IS 350 Base,2018,48000,Gasoline,306.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Black,Red,None reported,32000,306.0
24334,GMC,Terrain SLT-1,2012,106000,Gasoline,182.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,Black,Gray,None reported,11600,182.0
4849,Chevrolet,Tahoe LT,2019,37100,Gasoline,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,4-Speed A/T,Red,Gray,None reported,51900,355.0
54041,Mercedes-Benz,AMG GLC 63 Base 4MATIC,2021,51808,Gasoline,4.0L V8 32V GDI DOHC Twin Turbo,9-Speed Automatic,Magnetite Black Metallic,Black,None reported,31953,
22268,Mercedes-Benz,SL-Class SL 63 AMG,2009,47400,Gasoline,518.0HP 6.3L 8 Cylinder Engine Gasoline Fuel,A/T,Black,Black,At least 1 accident or damage reported,78000,518.0
39162,Cadillac,Escalade ESV Sport,2021,48613,Gasoline,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,White,Black,None reported,44950,420.0
29568,Chevrolet,Cruze LT,2012,148000,Gasoline,138.0HP 1.4L 4 Cylinder Engine Gasoline Fuel,A/T,White,Black,At least 1 accident or damage reported,13000,138.0
6074,Cadillac,Escalade Sport Platinum,2017,69289,Gasoline,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,A/T,White,Beige,None reported,23000,420.0
11795,Chevrolet,SSR Base,2005,52246,Gasoline,6.0L V8 16V MPFI OHV,4-Speed Automatic,Redline Red,Ebony,None reported,26095,
39654,Toyota,4Runner SR5,2004,186117,Gasoline,270.0HP 4.0L V6 Cylinder Engine Gasoline Fuel,A/T,Silver,Gray,None reported,8500,270.0
16195,Mercedes-Benz,S-Class S 550 4MATIC,2016,67280,Gasoline,449.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,A/T,Black,Beige,None reported,17700,449.0
22175,Chevrolet,Tahoe LT,2009,162731,E85 Flex Fuel,320.0HP 5.3L 8 Cylinder Engine Flex Fuel Capability,A/T,White,Black,None reported,13000,320.0
10453,Ford,Mustang V6 Premium,2013,20500,Gasoline,305.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,6-Speed M/T,White,Black,At least 1 accident or damage reported,43500,305.0
29329,Mazda,CX-7 Sport,2008,113000,Gasoline,244.0HP 2.3L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,Gray,Black,None reported,5499,244.0
24251,BMW,330 i xDrive,2012,126000,Gasoline,248.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,Purple,White,None reported,10000,248.0
22359,Audi,A7 55 Premium,2020,27100,Hybrid,335.0HP 3.0L V6 Cylinder Engine Gasoline/Mild Electric Hybrid,A/T,White,Beige,None reported,37500,335.0
44759,Mercedes-Benz,AMG GT 53 Base,2019,28182,Gasoline,3.0L I6 24V GDI DOHC Turbo,9-Speed Automatic,Obsidian Black Metallic,Black,None reported,48950,
43044,Toyota,Camry Solara SLE,2009,73000,Gasoline,210.0HP 3.3L V6 Cylinder Engine Gasoline Fuel,A/T,Blue,Gray,At least 1 accident or damage reported,16600,210.0
5361,Lexus,IS 350 Base,2017,79500,Gasoline,306.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Red,Black,None reported,35995,306.0
10354,Dodge,Charger Scat Pack,2021,48000,Gasoline,485.0HP 6.4L 8 Cylinder Engine Gasoline Fuel,A/T,Blue,White,None reported,74500,485.0
36435,BMW,M2 Base,2018,27000,Gasoline,365.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,7-Speed A/T,Red,Black,None reported,35000,365.0
29141,Jeep,Wrangler Sport,2017,111850,Gasoline,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,A/T,White,Black,None reported,18000,285.0
43145,BMW,Z4 3.0i Roadster,2001,66500,Gasoline,215.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,5-Speed M/T,Blue,Beige,None reported,2300,215.0
4507,BMW,X6 M Base,2019,49899,Gasoline,600.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Black,None reported,51900,600.0
2181,Toyota,Sienna LE,2015,76000,Gasoline,266.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,Red,Black,At least 1 accident or damage reported,19950,266.0
30618,GMC,Yukon XL Denali,2017,52111,Gasoline,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Gray,Beige,At least 1 accident or damage reported,37500,420.0
44721,Maserati,Levante Modena,2021,5409,Gasoline,3.0L V6 24V GDI DOHC Twin Turbo,8-Speed Automatic,Blu,Nero,None reported,39848,
8985,Porsche,718 Spyder Base,2022,1275,Gasoline,414.0HP 4.0L Flat 6 Cylinder Engine Gasoline Fuel,6-Speed M/T,White,Black,None reported,47000,414.0
13324,Subaru,WRX Base,2014,122000,Gasoline,268.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,M/T,Silver,Black,None reported,35000,268.0
28883,Dodge,Avenger SE,2012,166200,E85 Flex Fuel,283.0HP 3.6L V6 Cylinder Engine Flex Fuel Capability,A/T,Black,Black,None reported,6499,283.0
28629,Hyundai,Tucson Limited,2016,79500,Gasoline,185.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,8-Speed A/T,Blue,Black,At least 1 accident or damage reported,25000,185.0
51510,Chevrolet,Camaro 1SS,2022,6640,Gasoline,455.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,A/T,White,Black,None reported,51999,455.0
43650,Cadillac,CT6 Luxury,2021,49688,Gasoline,3.6L V6 24V GDI DOHC,10-Speed Automatic,Manhattan Noir Metallic,Shara Beige,None reported,28750,
35777,Chevrolet,Trailblazer RS,2022,42479,Gasoline,1.3L I3 12V GDI DOHC Turbo,9-Speed Automatic,Mosaic Black Metallic,Jet Black,None reported,26288,
31676,Nissan,Juke SL,2014,72900,Gasoline,188.0HP 1.6L 4 Cylinder Engine Gasoline Fuel,CVT Transmission,White,Black,At least 1 accident or damage reported,15500,188.0
48535,INFINITI,QX60 Base,2016,89106,Gasoline,295.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Silver,Black,None reported,14500,295.0
3294,Jeep,Wrangler Unlimited Sahara,2021,28548,Gasoline,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,White,Black,None reported,28748,
610,INFINITI,QX60 Base,2017,89106,Gasoline,295.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,White,Beige,At least 1 accident or damage reported,30000,295.0
2241,Audi,A7 3.0T Prestige,2016,87066,Gasoline,310.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Black,Black,None reported,20999,310.0
46990,Chevrolet,Monte Carlo SS,2006,87500,Gasoline,303.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,A/T,White,Black,None reported,34900,303.0
31441,Tesla,Model 3 Long Range,2019,12000,Gasoline,Electric Motor Electric Fuel System,A/T,White,Black,None reported,44000,
6889,Porsche,Boxster S,2005,94100,Gasoline,280.0HP 3.2L Flat 6 Cylinder Engine Gasoline Fuel,6-Speed M/T,Blue,Beige,None reported,6099,280.0
29139,Toyota,Land Cruiser Base,2016,269885,Gasoline,381.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,Black,Beige,At least 1 accident or damage reported,119900,381.0
