id,brand,model,model_year,milage,fuel_type,engine,transmission,ext_col,int_col,accident,price,milage_per_year,milage_bins,horse_power
27881,Mercedes-Benz,AMG E 53 Base 4MATIC,2021,32500,Hybrid,429.0HP 3.0L Straight 6 Cylinder Engine Gasoline/Mild Electric Hybrid,9-Speed A/T,Gray,Black,None reported,73000,10833.0,Low,429.0
33244,BMW,340 i,2016,28000,Gasoline,320.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Black,White,None reported,36995,3500.0,Low,320.0
16873,BMW,X5 xDrive40i,2017,60000,Gasoline,335.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Blue,Brown,At least 1 accident or damage reported,23000,8571.0,Medium,335.0
2727,RAM,1500 Big Horn,2014,1295,Gasoline,395.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,A/T,Black,Black,None reported,55500,129.0,Low,395.0
42267,Mercedes-Benz,Metris Base,2015,11000,Gasoline,208.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,7-Speed A/T,Black,White,None reported,44900,1222.0,Low,208.0
26120,Mazda,MX-5 Miata Sport,2016,39800,Gasoline,170.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Red,Black,At least 1 accident or damage reported,21400,4975.0,Low,170.0
31682,BMW,135 is,2013,74600,Gasoline,320.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,6-Speed M/T,Black,Black,None reported,31000,6781.0,Medium,320.0
31532,Ford,Mustang GT,1999,131986,Gasoline,150.0HP 2.7L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,Blue,Gray,None reported,9000,5279.0,High,150.0
45462,Toyota,Sequoia Limited,2006,156875,E85 Flex Fuel,381.0HP 5.7L 8 Cylinder Engine Flex Fuel Capability,A/T,Silver,Gray,None reported,10600,8715.0,High,381.0
37379,Chevrolet,Express 2500 Work Van,2017,62200,Gasoline,285.0HP 4.8L 8 Cylinder Engine Gasoline Fuel,A/T,Silver,–,None reported,21500,8885.0,Medium,285.0
42475,Jeep,Wrangler Sahara,2008,149460,Gasoline,202.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,4-Speed A/T,Red,–,At least 1 accident or damage reported,16900,9341.0,High,202.0
22233,Land,Rover Range Rover Sport Supercharged HSE,2016,99915,Gasoline,340.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Blue,Beige,At least 1 accident or damage reported,18500,12489.0,High,340.0
10878,Toyota,Tacoma TRD Sport,2018,65290,Gasoline,3.5L V6 24V PDI DOHC,6-Speed A/T,White,Black,None reported,32850,10881.0,Medium,
2241,Audi,A7 3.0T Prestige,2016,87066,Gasoline,310.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Black,Black,None reported,20999,10883.0,Medium,310.0
25186,Pontiac,Solstice GXP,2008,116157,Gasoline,260.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,4-Speed A/T,Green,Gray,At least 1 accident or damage reported,12350,7259.0,High,260.0
26094,BMW,X5 xDrive40i,2020,55000,Gasoline,335.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,A/T,White,White,None reported,31000,13750.0,Medium,335.0
5774,Porsche,Macan,2023,2925,Gasoline,2.0L I4 16V GDI DOHC Turbo,1-Speed Automatic,Carrara White Metallic,Black,None reported,73300,2925.0,Low,
35294,Mercedes-Benz,SL-Class SL 550,2014,11249,Gasoline,429.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Blue,Beige,None reported,115000,1124.0,Low,429.0
47242,Mercedes-Benz,G-Class G 550 4MATIC,2020,19162,Gasoline,416.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,A/T,White,Black,None reported,61350,4790.0,Low,416.0
4111,Buick,Encore Preferred,2018,68325,Gasoline,138.0HP 1.4L 4 Cylinder Engine Gasoline Fuel,A/T,White,Gray,None reported,19500,11387.0,Medium,138.0
7066,Mercedes-Benz,C-Class C 300 4MATIC,2020,33500,Gasoline,255.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,White,Beige,None reported,32500,8375.0,Low,255.0
16515,Ford,Expedition Limited,2021,45000,Gasoline,375.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,Gray,Black,None reported,52000,15000.0,Low,375.0
5570,Chevrolet,Camaro ZL1,2018,13500,Gasoline,650.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,A/T,Black,Black,None reported,68000,2250.0,Low,650.0
16470,Toyota,Corolla LE,2010,121250,Gasoline,132.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,A/T,Red,Gray,None reported,7000,8660.0,High,132.0
50427,Jaguar,F-TYPE R,2019,4279,Gasoline,550.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Black,None reported,52500,855.0,Low,550.0
13156,Chevrolet,Suburban 1500 LTZ,2015,179200,Gasoline,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,A/T,White,Beige,At least 1 accident or damage reported,16000,19911.0,High,355.0
6903,Chevrolet,Impala 1LT,2019,70000,Gasoline,305.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,Silver,Gray,None reported,36000,14000.0,Medium,305.0
41604,GMC,Yukon Denali,2020,19600,Gasoline,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,A/T,Black,Black,At least 1 accident or damage reported,38000,4900.0,Low,420.0
297,Lexus,GX 460 Base,2018,67645,Gasoline,301.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,Gray,Brown,None reported,59500,11274.0,Medium,301.0
38114,BMW,330 i xDrive,2017,76309,Gasoline,248.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,8-Speed A/T,Silver,Black,At least 1 accident or damage reported,15999,10901.0,Medium,248.0
5283,Toyota,Supra A91-MT Edition,2021,25000,Gasoline,382.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,6-Speed M/T,Yellow,Black,None reported,65000,8333.0,Low,382.0
33765,Volvo,XC90 3.2,2004,141485,Gasoline,235.0HP 3.2L Straight 6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Black,Beige,At least 1 accident or damage reported,11500,7074.0,High,235.0
1095,Chevrolet,Suburban RST,2022,2000,Gasoline,277.0HP 3.0L Straight 6 Cylinder Engine Diesel Fuel,10-Speed A/T,Black,Black,None reported,23999,1000.0,Low,277.0
16255,BMW,X6 xDrive35i,2009,92008,Gasoline,300.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,6-Speed A/T,White,Beige,None reported,12000,6133.0,High,300.0
1821,Jaguar,XF 35t Prestige,2017,101453,Gasoline,340.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,A/T,Black,Black,None reported,18500,14493.0,High,340.0
51218,Toyota,FJ Cruiser Base,2007,122348,Gasoline,239.0HP 4.0L V6 Cylinder Engine Gasoline Fuel,A/T,White,Beige,At least 1 accident or damage reported,7700,7196.0,High,239.0
2490,Mercedes-Benz,Metris Base,2020,61117,Gasoline,2.0L I4 16V GDI DOHC Turbo,7-Speed Automatic,Black,Black,None reported,28196,15279.0,Medium,
19847,RAM,1500 Big Horn,2020,9099,Gasoline,5.7L V8 16V MPFI OHV,8-Speed Automatic,Maximum Steel Metallic,Black,None reported,35273,2274.0,Low,
9166,Acura,MDX w/Technology Package,2021,31157,Gasoline,3.5L 24V SOHC I-VTEC V6,9-Speed Automatic,Majestic Black Pearl,Espresso,None reported,57480,10385.0,Low,
18433,INFINITI,QX60 Base,2014,107380,Gasoline,265.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,White,Gray,None reported,14200,10738.0,High,265.0
7874,Cadillac,ATS 2.5L Luxury,2013,80400,Gasoline,202.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,Black,Black,At least 1 accident or damage reported,8100,7309.0,Medium,202.0
9717,Ford,Focus RS Base,2020,14900,Gasoline,350.0HP 2.3L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,Blue,Black,None reported,35000,3725.0,Low,350.0
46097,Mercedes-Benz,GLE 350 Base 4MATIC,2020,50000,Gasoline,255.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,9-Speed A/T,White,Black,None reported,34000,12500.0,Medium,255.0
20343,Porsche,Boxster RS 60 Spyder,2016,58000,Gasoline,303.0HP 3.4L Flat 6 Cylinder Engine Gasoline Fuel,6-Speed M/T,Silver,Black,None reported,41500,7250.0,Medium,303.0
24975,Ford,F-150 Lariat,2019,30300,E85 Flex Fuel,385.0HP 5.0L 8 Cylinder Engine Flex Fuel Capability,A/T,White,Gray,None reported,51899,6060.0,Low,385.0
31454,Chevrolet,Suburban LT,2016,99000,Gasoline,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,Black,Black,None reported,10795,12375.0,High,355.0
45766,Mercedes-Benz,E-Class E 400,2019,49500,Gasoline,329.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,A/T,Gray,Beige,None reported,30000,9900.0,Medium,329.0
26727,Jeep,Gladiator Overland,2020,35289,Gasoline,3.6L V6 24V MPFI DOHC,8-Speed Automatic,Octane Red Pearlcoat,Black,None reported,65999,8822.0,Low,
5966,Mazda,Mazda3 i Touring,2015,124000,Gasoline,155.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,Red,Black,None reported,12500,13777.0,High,155.0
11554,BMW,X6 xDrive50i,2018,18494,Gasoline,445.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Black,Black,None reported,62999,3082.0,Low,445.0
52531,Lexus,GX 460 Base,2010,96000,Gasoline,301.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,A/T,Gray,Black,At least 1 accident or damage reported,16500,6857.0,High,301.0
47535,Dodge,Ram 1500 ST,2012,144900,Gasoline,210.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,A/T,Silver,Gray,None reported,12800,12075.0,High,210.0
27431,Jaguar,F-TYPE S,2017,14642,Gasoline,550.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Black,None reported,57000,2091.0,Low,550.0
31214,Lexus,IS-F Base,2008,86000,Gasoline,416.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,Black,At least 1 accident or damage reported,13000,5375.0,Medium,416.0
37642,BMW,650 Gran Coupe i xDrive,2019,50000,Gasoline,445.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Black,At least 1 accident or damage reported,28999,10000.0,Medium,445.0
35325,Chevrolet,S-Class S 550 4MATIC,2017,73500,Gasoline,449.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,Black,Black,None reported,25990,10500.0,Medium,449.0
44486,Ford,F-350 Platinum,2022,2550,Diesel,440.0HP 6.7L 8 Cylinder Engine Diesel Fuel,7-Speed A/T,Red,Black,None reported,60000,1275.0,Low,440.0
32602,Land,Rover Defender V8,2022,3000,Gasoline,550.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Black,None reported,96500,1500.0,Low,550.0
31678,BMW,M3 Base,2015,50000,Gasoline,425.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,7-Speed A/T,Black,Black,None reported,68000,5555.0,Medium,425.0
9268,Land,Rover Range Rover Sport Supercharged HSE,2016,51700,Gasoline,340.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Gray,Beige,None reported,45000,6462.0,Medium,340.0
23016,Land,Rover LR2 HSE,2010,138050,Gasoline,230.0HP 3.2L Straight 6 Cylinder Engine Gasoline Fuel,6-Speed A/T,Blue,Beige,None reported,12500,9860.0,High,230.0
4166,Lexus,GX 460 Premium,2021,51808,Gasoline,301.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,A/T,Black,Black,None reported,37300,17269.0,Medium,301.0
34325,Chevrolet,Tahoe LTZ,2012,140401,E85 Flex Fuel,320.0HP 5.3L 8 Cylinder Engine Flex Fuel Capability,6-Speed A/T,Silver,Black,None reported,36880,11700.0,High,320.0
21483,Jeep,Wrangler Sahara,2008,54000,Gasoline,202.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,5-Speed A/T,Black,Black,None reported,20000,3375.0,Medium,202.0
6748,INFINITI,QX60 Base,2017,69000,Gasoline,295.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,7-Speed A/T,Gray,Black,None reported,22000,9857.0,Medium,295.0
39198,Toyota,Tundra Limited,2021,44101,Gasoline,381.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,A/T,Black,Black,None reported,70250,14700.0,Low,381.0
44845,Maserati,Ghibli S Q4,2014,76000,Gasoline,404.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,A/T,Black,Black,None reported,19500,7600.0,Medium,404.0
10098,Kia,Sorento Plug-In Hybrid SX Prestige,2015,118600,Plug-In Hybrid,261.0HP 1.6L 4 Cylinder Engine Plug-In Electric/Gas,A/T,White,–,At least 1 accident or damage reported,17390,13177.0,High,261.0
469,Ford,Transit-350 Base,2018,74582,Gasoline,275.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,White,Black,None reported,23000,12430.0,Medium,275.0
30748,Nissan,300ZX Base,1993,87305,Gasoline,–,5-Speed M/T,Silver,Black,None reported,13995,2816.0,Medium,
48616,Dodge,Challenger R/T,2016,73000,–,–,A/T,Black,Black,None reported,17500,9125.0,Medium,
29711,Jeep,Gladiator Overland,2020,53401,Gasoline,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,A/T,White,Black,None reported,49500,13350.0,Medium,285.0
48365,Volkswagen,Touareg V6 Executive,2017,68653,Gasoline,280.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,Beige,At least 1 accident or damage reported,16500,9807.0,Medium,280.0
22584,Chevrolet,Suburban 1500 LT,2015,123500,Gasoline,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,A/T,White,Beige,At least 1 accident or damage reported,18000,13722.0,High,355.0
43427,Jeep,Wrangler Unlimited Rubicon,2016,80000,Gasoline,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,6-Speed M/T,Orange,Black,None reported,30000,10000.0,Medium,285.0
48542,Mercedes-Benz,GL-Class GL 450 4MATIC,2012,93000,Gasoline,335.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,Silver,Black,At least 1 accident or damage reported,28000,7750.0,High,335.0
17680,Audi,Q5 2.0T Premium Plus,2015,129567,Gasoline,220.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Black,Black,None reported,21900,14396.0,High,220.0
28622,Honda,Civic LX,2016,111000,Gasoline,158.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,5-Speed M/T,White,Black,None reported,23500,13875.0,High,158.0
44658,Ford,F-150 XLT,2020,57000,Gasoline,375.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,10-Speed A/T,Gray,–,None reported,39500,14250.0,Medium,375.0
27016,Mercedes-Benz,E-Class E 350 4MATIC,2014,80124,Gasoline,302.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,7-Speed A/T,Gray,Black,None reported,26990,8012.0,Medium,302.0
20374,BMW,328 i xDrive,2013,111000,Gasoline,240.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,White,Black,At least 1 accident or damage reported,15000,10090.0,High,240.0
19596,INFINITI,QX60 Base,2016,91239,Gasoline,265.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,White,Black,None reported,25995,11404.0,High,265.0
13393,Jeep,Gladiator Rubicon,2022,23000,Gasoline,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,A/T,Green,Black,None reported,47500,11500.0,Low,285.0
36129,Chevrolet,Corvette Stingray w/2LT,2022,12500,Gasoline,490.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Gray,Red,None reported,128900,6250.0,Low,490.0
20155,Lexus,IS 300 Base,2003,165000,Gasoline,260.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,Red,Black,None reported,4200,7857.0,High,260.0
48166,Ford,F-250 Lariat,2019,97700,Diesel,450.0HP 6.7L 8 Cylinder Engine Diesel Fuel,10-Speed A/T,Silver,Black,None reported,29000,19540.0,High,450.0
34975,Jeep,Wrangler Unlimited Rubicon,2020,49990,Gasoline,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,Black,None reported,34999,12497.0,Medium,285.0
22499,BMW,M240 i,2019,19300,Gasoline,335.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Red,None reported,61950,3860.0,Low,335.0
15507,Audi,Q8 55 Premium Plus,2019,30000,Gasoline,335.0HP 3.0L V6 Cylinder Engine Gasoline/Mild Electric Hybrid,A/T,White,Black,None reported,58000,6000.0,Low,335.0
24489,Audi,A7 3.0T Premium Plus,2018,54300,Gasoline,340.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Black,Gray,None reported,44900,9050.0,Medium,340.0
10893,BMW,Z4 sDrive28i,2014,126000,Gasoline,240.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Black,Beige,At least 1 accident or damage reported,21500,12600.0,High,240.0
32538,Chevrolet,Suburban RST,2021,74582,Gasoline,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,10-Speed A/T,Blue,Black,None reported,37995,24860.0,Medium,355.0
9427,BMW,M240 i,2019,37800,Gasoline,335.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,Red,At least 1 accident or damage reported,36495,7560.0,Low,335.0
34610,Nissan,Quest SL,2011,185000,Gasoline,260.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,White,Brown,At least 1 accident or damage reported,7500,14230.0,High,260.0
44245,Ford,Fusion SE,2013,86000,Gasoline,175.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,A/T,Silver,Black,At least 1 accident or damage reported,10750,7818.0,Medium,175.0
38495,Porsche,Panamera 4,2016,72393,Gasoline,310.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Black,None reported,52590,9049.0,Medium,310.0
23826,Mercedes-Benz,AMG C 63 S,2021,22700,Gasoline,503.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Gray,Black,None reported,78350,7566.0,Low,503.0
6530,Chevrolet,Corvette Z06,2017,41500,Gasoline,650.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Orange,Orange,None reported,46900,5928.0,Low,650.0
5971,Ford,Mustang GT Premium,2019,64500,Gasoline,460.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,10-Speed A/T,White,Black,At least 1 accident or damage reported,44000,12900.0,Medium,460.0
23314,BMW,X6 M Base,2021,28000,Gasoline,600.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Orange,–,None reported,41999,9333.0,Low,600.0
48238,Honda,Pilot EX-L,2016,80500,Gasoline,280.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,White,Beige,None reported,20000,10062.0,Medium,280.0
17572,Mercedes-Benz,S-Class S 550 4MATIC,2016,51300,Gasoline,449.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,Silver,Black,None reported,29950,6412.0,Medium,449.0
18089,Land,Rover LR4 HSE,2010,86000,Gasoline,385.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,A/T,White,Black,At least 1 accident or damage reported,49500,6142.0,Medium,385.0
4857,Lexus,ES 350 Base,2010,194000,Gasoline,268.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,Gray,Gray,At least 1 accident or damage reported,5900,13857.0,High,268.0
16661,BMW,435 i,2014,104000,Gasoline,300.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,A/T,Silver,Black,At least 1 accident or damage reported,15900,10400.0,High,300.0
11839,Porsche,911 Carrera,2020,25500,Gasoline,379.0HP 3.0L Flat 6 Cylinder Engine Gasoline Fuel,A/T,Silver,Black,None reported,16975,6375.0,Low,379.0
1458,Chevrolet,Avalanche 1500 LT,2010,127600,E85 Flex Fuel,320.0HP 5.3L 8 Cylinder Engine Flex Fuel Capability,A/T,Brown,Gray,None reported,19500,9114.0,High,320.0
17820,Lexus,RX 350 Base,2016,49810,Gasoline,295.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Gray,Brown,None reported,25800,6226.0,Medium,295.0
52295,Mercedes-Benz,CLK-Class CLK 350,2008,170000,Gasoline,268.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,White,Beige,None reported,10995,10625.0,High,268.0
14217,Mazda,MX-5 Miata Base,1999,187883,Gasoline,140.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,A/T,Green,Beige,At least 1 accident or damage reported,5500,7515.0,High,140.0
34310,Chevrolet,Corvette Base,2006,72500,Gasoline,400.0HP 6.0L 8 Cylinder Engine Gasoline Fuel,6-Speed M/T,Gray,Gray,None reported,27499,4027.0,Medium,400.0
34134,Chevrolet,Silverado 1500 RST,2021,19200,Gasoline,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,10-Speed A/T,White,White,None reported,48500,6400.0,Low,355.0
9037,Mercedes-Benz,SLK-Class SLK 350,2017,53500,Gasoline,302.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,7-Speed A/T,White,Brown,At least 1 accident or damage reported,30500,7642.0,Medium,302.0
18558,BMW,328 i xDrive,2010,122000,Gasoline,230.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Silver,Beige,At least 1 accident or damage reported,10400,8714.0,High,230.0
28321,Jaguar,F-TYPE S,2014,55000,Gasoline,380.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,Gray,Black,None reported,37000,5500.0,Medium,380.0
5842,Audi,A6 2.0T Sport,2018,49650,Gasoline,252.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Gray,Black,None reported,53499,8275.0,Medium,252.0
12912,Acura,RL Technology,2010,97700,Gasoline,300.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,Blue,Beige,None reported,10995,6978.0,High,300.0
28165,Mercedes-Benz,AMG G 63 Base,2016,79000,Gasoline,563.0HP 5.5L 8 Cylinder Engine Gasoline Fuel,A/T,White,Black,None reported,130000,9875.0,Medium,563.0
19351,Toyota,Sequoia Platinum,2020,26000,E85 Flex Fuel,381.0HP 5.7L 8 Cylinder Engine Flex Fuel Capability,6-Speed A/T,White,Gray,None reported,39500,6500.0,Low,381.0
24655,Mercedes-Benz,G-Class G 550 4MATIC,2017,63160,Gasoline,416.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,A/T,Black,Black,None reported,37000,9022.0,Medium,416.0
43116,Jeep,Wrangler Rubicon,2013,130000,Gasoline,202.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,6-Speed M/T,Black,Black,None reported,5199,11818.0,High,202.0
12175,BMW,X5 xDrive35i,2017,43000,Gasoline,300.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,A/T,White,Black,None reported,50000,6142.0,Low,300.0
6662,Cadillac,CTS Performance,2014,60000,Gasoline,318.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Black,At least 1 accident or damage reported,36800,6000.0,Medium,318.0
22789,BMW,328 i,2013,83298,Gasoline,240.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,White,Beige,None reported,17500,7572.0,Medium,240.0
28996,Land,Rover Range Rover Sport HSE,2007,100472,Gasoline,230.0HP 3.2L Straight 6 Cylinder Engine Gasoline Fuel,A/T,Black,Black,None reported,6699,5910.0,High,230.0
27535,BMW,750 i xDrive,2021,19300,Gasoline,523.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Black,None reported,73500,6433.0,Low,523.0
47658,Land,Rover Defender SE,2022,46000,Hybrid,395.0HP 3.0L Straight 6 Cylinder Engine Gasoline/Mild Electric Hybrid,8-Speed A/T,Green,Beige,None reported,50000,23000.0,Medium,395.0
26012,Dodge,Challenger SE,2009,90305,Gasoline,250.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,White,Black,None reported,18900,6020.0,High,250.0
21503,Chevrolet,S-10 LS Crew Cab,2006,93000,Gasoline,345.0HP 6.0L 8 Cylinder Engine Gasoline Fuel,A/T,White,Gray,At least 1 accident or damage reported,10995,5166.0,High,345.0
34068,Chevrolet,Camaro 2SS,2022,1400,Gasoline,455.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,6-Speed M/T,Blue,Black,None reported,51500,700.0,Low,455.0
8571,Land,Rover Range Rover 3.0L Supercharged HSE,2017,49799,Gasoline,380.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,A/T,Gray,Black,None reported,20900,7114.0,Medium,380.0
30318,Cadillac,Escalade ESV Sport,2021,7500,Gasoline,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,10-Speed A/T,Black,Black,None reported,73995,2500.0,Low,420.0
43866,Jeep,Wrangler Sport,2002,160900,Gasoline,190.0HP 4.0L Straight 6 Cylinder Engine Gasoline Fuel,M/T,Red,–,At least 1 accident or damage reported,3990,7313.0,High,190.0
14601,Audi,Q8 55 Premium Plus,2020,34300,Gasoline,335.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Black,None reported,43999,8575.0,Low,335.0
5703,Mercedes-Benz,AMG GT 63 S 4-Door,2021,51354,Gasoline,4.0L V8 32V GDI DOHC Twin Turbo,8-Speed Automatic,Obsidian Black Metallic,–,None reported,41688,17118.0,Medium,
16956,Ford,Fiesta ST,2019,32000,Gasoline,197.0HP 1.6L 4 Cylinder Engine Gasoline Fuel,8-Speed A/T,Gray,Black,None reported,32750,6400.0,Low,197.0
47525,Mercedes-Benz,SLS AMG Base,2007,49899,Gasoline,6.2L V8 32V MPFI DOHC,6-Speed Automatic,Diamond Black,Red,None reported,24000,2935.0,Medium,
31937,Chevrolet,Corvette Base,2007,8800,Gasoline,400.0HP 6.0L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Red,Beige,None reported,103500,517.0,Low,400.0
45361,Maserati,Ghibli S GranLusso,2018,49814,Gasoline,424.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,9-Speed A/T,Gray,Brown,None reported,61350,8302.0,Medium,424.0
43233,Jaguar,F-PACE SVR,2019,38800,Gasoline,550.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Black,None reported,51500,7760.0,Low,550.0
39408,Honda,Civic EX,2008,109357,Gasoline,140.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,A/T,Black,Black,None reported,9499,6834.0,High,140.0
